Campaign,Month,Day of the Week,Date,City,Channel,Device,Ad,Impressions,CTR,Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments
Spring ,Sep,Mon,11 September 2023,Birmingham,Facebook,Desktop,Collection,1455.00,1.7%,24,0.91,21.94,2,77.28,78,24,3
Spring ,Sep,Tue,12 September 2023,Birmingham,Facebook,Desktop,Collection,1928.00,1.5%,29,1.31,38.42,2,6.72,92,18,6
Spring ,Sep,Wed,13 September 2023,Birmingham,Facebook,Desktop,Collection,1270.00,1.3%,16,1.66,26.29,2,0.00,65,23,3
Spring ,Sep,Thu,14 September 2023,Birmingham,Facebook,Desktop,Collection,2128.00,1.1%,24,1.08,25.53,3,6.72,76,24,6
Spring ,Sep,Fri,15 September 2023,Birmingham,Facebook,Desktop,Collection,1681.00,1.5%,25,0.72,17.78,1,48.38,52,30,12
Spring ,Sep,Sat,16 September 2023,Birmingham,Facebook,Desktop,Collection,1971.00,1.5%,30,0.76,23.04,4,19.20,50,30,2
Spring ,Sep,Sun,17 September 2023,Birmingham,Facebook,Desktop,Collection,1594.00,1.8%,28,1.60,44.59,2,11.52,74,21,11
Spring ,Sep,Mon,18 September 2023,Birmingham,Facebook,Desktop,Collection,2023.00,1.2%,25,1.27,31.48,0,33.60,38,31,9
Spring ,Sep,Tue,19 September 2023,Birmingham,Facebook,Desktop,Collection,1874.00,1.4%,26,0.37,9.72,2,314.50,68,31,11
Spring ,Sep,Wed,20 September 2023,Birmingham,Facebook,Desktop,Collection,2268.00,1.6%,35,1.04,36.62,1,280.22,84,16,15
Spring ,Sep,Thu,21 September 2023,Birmingham,Facebook,Desktop,Collection,1755.00,1.7%,30,0.40,12.22,1,116.93,50,5,9
Spring ,Sep,Fri,22 September 2023,Birmingham,Facebook,Desktop,Collection,1644.00,1.9%,32,1.48,47.07,2,189.50,50,30,17
Spring ,Sep,Sat,23 September 2023,Birmingham,Facebook,Desktop,Collection,1817.00,1.4%,25,1.55,38.65,0,24.00,36,18,8
Spring ,Sep,Sun,24 September 2023,Birmingham,Facebook,Desktop,Collection,1857.00,1.9%,35,1.44,50.45,0,187.49,42,12,12
Spring ,Sep,Mon,25 September 2023,Birmingham,Facebook,Desktop,Collection,1492.00,1.6%,23,0.41,9.57,2,16.32,63,25,12
Spring ,Sep,Tue,26 September 2023,Birmingham,Facebook,Desktop,Collection,1917.00,1.7%,33,0.51,16.68,2,22.08,43,32,11
Spring ,Sep,Wed,27 September 2023,Birmingham,Facebook,Desktop,Collection,1258.00,2.0%,25,0.22,5.39,1,117.60,86,25,0
Spring ,Sep,Thu,28 September 2023,Birmingham,Facebook,Desktop,Collection,1534.00,1.3%,21,1.33,27.42,1,44.16,56,9,9
Spring ,Sep,Fri,29 September 2023,Birmingham,Facebook,Desktop,Collection,1622.00,1.9%,31,1.24,38.68,1,119.62,65,19,12
Spring ,Sep,Sat,30 September 2023,Birmingham,Facebook,Desktop,Collection,1953.00,2.0%,39,1.45,56.88,4,8.64,94,31,9
Spring ,Oct,Sun,01 October 2023,Birmingham,Facebook,Desktop,Collection,1571.00,1.9%,30,1.13,33.82,2,24.00,62,5,17
Spring ,Oct,Mon,02 October 2023,Birmingham,Facebook,Desktop,Collection,1368.00,1.9%,26,0.62,16.14,0,10.56,66,20,11
Spring ,Oct,Tue,03 October 2023,Birmingham,Facebook,Desktop,Collection,1712.00,1.5%,25,1.01,25.30,1,145.82,67,23,11
Spring ,Oct,Wed,04 October 2023,Birmingham,Facebook,Desktop,Collection,1465.00,1.5%,22,0.49,10.87,3,4.80,76,22,5
Spring ,Oct,Thu,05 October 2023,Birmingham,Facebook,Desktop,Collection,1903.00,1.6%,31,0.98,30.13,2,32.64,34,7,9
Spring ,Oct,Fri,06 October 2023,Birmingham,Facebook,Desktop,Collection,1896.00,1.5%,28,0.32,9.16,0,118.27,42,5,15
Spring ,Oct,Sat,07 October 2023,Birmingham,Facebook,Desktop,Collection,2263.00,1.6%,36,0.87,31.84,1,35.52,46,28,17
Spring ,Oct,Sun,08 October 2023,Birmingham,Facebook,Desktop,Collection,2353.00,1.9%,44,1.45,63.08,1,17.28,62,29,17
Spring ,Oct,Mon,09 October 2023,Birmingham,Facebook,Desktop,Collection,1559.00,1.7%,27,0.78,20.85,2,71.23,40,10,14
Spring ,Oct,Tue,10 October 2023,Birmingham,Facebook,Desktop,Collection,1559.00,1.9%,30,0.90,26.85,0,14.40,47,36,12
Spring ,Oct,Wed,11 October 2023,Birmingham,Facebook,Desktop,Collection,2012.00,2.0%,40,0.51,20.16,0,27.84,68,30,5
Spring ,Oct,Thu,12 October 2023,Birmingham,Facebook,Desktop,Collection,2174.00,1.6%,35,1.64,56.84,1,10.56,39,20,5
Spring ,Oct,Fri,13 October 2023,Birmingham,Facebook,Desktop,Collection,1819.00,2.0%,35,0.69,24.47,2,42.34,55,30,9
Spring ,Oct,Sat,14 October 2023,Birmingham,Facebook,Desktop,Collection,1334.00,1.8%,23,0.86,20.25,1,12.48,50,28,15
Spring ,Oct,Sun,15 October 2023,Birmingham,Facebook,Desktop,Collection,2302.00,1.7%,38,0.85,32.52,2,37.44,69,32,14
Spring ,Oct,Mon,16 October 2023,Birmingham,Facebook,Desktop,Collection,2096.00,1.5%,30,0.90,27.26,0,41.28,40,16,9
Spring ,Oct,Tue,17 October 2023,Birmingham,Facebook,Desktop,Collection,1856.00,1.9%,34,0.64,22.11,3,48.00,68,35,5
Spring ,Oct,Wed,18 October 2023,Birmingham,Facebook,Desktop,Collection,2289.00,1.5%,34,0.18,6.32,2,35.52,77,21,3
Spring ,Oct,Thu,19 October 2023,Birmingham,Facebook,Desktop,Collection,1615.00,1.9%,30,0.92,27.49,3,14.40,64,24,12
Spring ,Oct,Fri,20 October 2023,Birmingham,Facebook,Desktop,Collection,2010.00,1.8%,35,1.20,42.31,5,3.84,35,31,14
Spring ,Oct,Sat,21 October 2023,Birmingham,Facebook,Desktop,Collection,1407.00,1.7%,23,1.25,29.10,2,15.36,51,26,9
Spring ,Oct,Sun,22 October 2023,Birmingham,Facebook,Desktop,Collection,1933.00,2.0%,38,1.17,45.12,3,62.50,91,33,9
Spring ,Oct,Mon,23 October 2023,Birmingham,Facebook,Desktop,Collection,1889.00,1.5%,29,0.13,3.66,3,32.64,62,30,12
Spring ,Oct,Tue,24 October 2023,Birmingham,Facebook,Desktop,Collection,1959.00,1.4%,27,0.75,20.06,4,47.71,98,32,3
Spring ,Oct,Wed,25 October 2023,Birmingham,Facebook,Desktop,Collection,2033.00,1.8%,36,0.78,28.46,3,11.52,87,9,5
Spring ,Oct,Thu,26 October 2023,Birmingham,Facebook,Desktop,Collection,2030.00,1.4%,29,0.72,21.03,3,47.04,51,27,5
Spring ,Oct,Fri,27 October 2023,Birmingham,Facebook,Desktop,Collection,1634.00,1.9%,31,0.41,12.65,5,52.42,69,15,11
Spring ,Oct,Sat,28 October 2023,Birmingham,Facebook,Desktop,Collection,2033.00,1.4%,28,0.82,23.07,2,19.20,65,15,14
Spring ,Oct,Sun,29 October 2023,Birmingham,Facebook,Desktop,Collection,2135.00,1.5%,31,0.40,12.55,4,23.04,63,25,2
Spring ,Oct,Mon,30 October 2023,Birmingham,Facebook,Desktop,Collection,1556.00,1.4%,22,0.95,20.64,5,172.70,47,11,0
Spring ,Oct,Tue,31 October 2023,Birmingham,Facebook,Desktop,Collection,1988.00,1.4%,27,0.22,5.91,2,87.36,86,8,18
Spring ,Nov,Wed,01 November 2023,Birmingham,Facebook,Desktop,Collection,2169.00,1.9%,41,0.77,31.59,1,127.01,69,12,8
Spring ,Nov,Thu,02 November 2023,Birmingham,Facebook,Desktop,Collection,1719.00,1.7%,30,0.41,12.31,2,31.68,51,8,11
Spring ,Nov,Fri,03 November 2023,Birmingham,Facebook,Desktop,Collection,1318.00,2.1%,28,0.99,27.50,4,48.38,28,13,6
Spring ,Nov,Sat,04 November 2023,Birmingham,Facebook,Desktop,Collection,1532.00,1.8%,28,0.97,26.93,1,42.24,46,39,8
Spring ,Nov,Sun,05 November 2023,Birmingham,Facebook,Desktop,Collection,1763.00,1.4%,25,0.74,18.17,3,108.19,44,18,5
Spring ,Nov,Mon,06 November 2023,Birmingham,Facebook,Desktop,Collection,1908.00,1.3%,26,1.06,27.05,3,49.92,72,29,17
Spring ,Nov,Tue,07 November 2023,Birmingham,Facebook,Desktop,Collection,1397.00,1.2%,17,0.94,16.34,3,22.08,64,22,6
Spring ,Nov,Wed,08 November 2023,Birmingham,Facebook,Desktop,Collection,1549.00,1.2%,18,0.29,5.21,5,38.40,86,13,3
Spring ,Nov,Thu,09 November 2023,Birmingham,Facebook,Desktop,Collection,1895.00,1.6%,31,1.18,36.81,4,219.74,79,17,17
Spring ,Nov,Fri,10 November 2023,Birmingham,Facebook,Desktop,Collection,1814.00,2.0%,36,1.30,46.91,6,53.09,79,30,12
Spring ,Nov,Sat,11 November 2023,Birmingham,Facebook,Desktop,Collection,1437.00,1.9%,28,0.87,24.11,3,48.38,43,29,9
Spring ,Nov,Sun,12 November 2023,Birmingham,Facebook,Desktop,Collection,1380.00,1.8%,25,0.82,20.39,5,66.53,64,32,6
Spring ,Nov,Mon,13 November 2023,Birmingham,Facebook,Desktop,Collection,1675.00,1.9%,32,1.37,44.24,6,214.37,45,32,15
Spring ,Nov,Tue,14 November 2023,Birmingham,Facebook,Desktop,Collection,1939.00,1.8%,35,0.21,7.14,2,54.43,88,40,12
Spring ,Nov,Wed,15 November 2023,Birmingham,Facebook,Desktop,Collection,2062.00,1.6%,32,1.07,34.18,3,41.28,74,23,6
Spring ,Nov,Thu,16 November 2023,Birmingham,Facebook,Desktop,Collection,1861.00,1.7%,32,1.54,48.75,3,109.54,32,28,2
Spring ,Nov,Fri,17 November 2023,Birmingham,Facebook,Desktop,Collection,1458.00,1.7%,25,0.28,6.80,2,31.68,60,38,9
Spring ,Nov,Sat,18 November 2023,Birmingham,Facebook,Desktop,Collection,1983.00,1.4%,28,0.26,7.29,5,58.56,41,35,0
Spring ,Nov,Sun,19 November 2023,Birmingham,Facebook,Desktop,Collection,1952.00,1.8%,36,1.27,44.94,5,58.56,52,17,2
Spring ,Nov,Mon,20 November 2023,Birmingham,Facebook,Desktop,Collection,2166.00,1.6%,34,0.28,9.27,5,77.95,67,8,3
Spring ,Nov,Tue,21 November 2023,Birmingham,Facebook,Desktop,Collection,1599.00,1.4%,23,0.78,17.76,6,9.60,59,8,11
Spring ,Nov,Wed,22 November 2023,Birmingham,Facebook,Desktop,Collection,1902.00,1.3%,24,0.28,6.56,3,57.12,70,22,14
Spring ,Nov,Thu,23 November 2023,Birmingham,Facebook,Desktop,Collection,1321.00,1.6%,21,0.78,16.22,3,161.28,78,12,3
Spring ,Nov,Fri,24 November 2023,Birmingham,Facebook,Desktop,Collection,1318.00,1.3%,16,1.41,23.30,3,24.00,61,31,11
Spring ,Nov,Sat,25 November 2023,Birmingham,Facebook,Desktop,Collection,1853.00,2.0%,37,0.14,5.06,3,69.22,70,14,14
Spring ,Nov,Sun,26 November 2023,Birmingham,Facebook,Desktop,Collection,2213.00,1.3%,28,1.30,36.23,5,135.07,90,38,12
Spring ,Nov,Mon,27 November 2023,Birmingham,Facebook,Desktop,Collection,1894.00,1.8%,34,1.30,44.30,3,18.24,62,25,9
Spring ,Nov,Tue,28 November 2023,Birmingham,Facebook,Desktop,Collection,2057.00,1.8%,36,0.99,35.60,4,63.17,56,21,12
Spring ,Nov,Wed,29 November 2023,Birmingham,Facebook,Desktop,Collection,1988.00,1.9%,37,0.74,27.51,2,161.28,55,13,14
Spring ,Nov,Thu,30 November 2023,Birmingham,Facebook,Desktop,Collection,2054.00,1.3%,27,0.69,18.85,2,221.09,79,8,15
Spring ,Mar,Wed,01 March 2023,London,Facebook,Desktop,Collection,1757.40,1.7%,30,1.41,41.76,6,46.08,18,14,9
Spring ,Mar,Thu,02 March 2023,London,Facebook,Desktop,Collection,1900.00,2.0%,37,0.43,15.85,3,26.88,25,7,11
Spring ,Mar,Fri,03 March 2023,London,Facebook,Desktop,Collection,1586.60,2.0%,32,1.18,38.15,3,111.55,30,23,5
Spring ,Mar,Sat,04 March 2023,London,Facebook,Desktop,Collection,1753.60,2.1%,36,1.33,48.42,3,135.07,36,1,11
Spring ,Mar,Sun,05 March 2023,London,Facebook,Desktop,Collection,1285.20,1.9%,25,1.00,24.56,2,39.36,47,9,9
Spring ,Mar,Mon,06 March 2023,London,Facebook,Desktop,Collection,1746.00,1.9%,33,0.62,20.60,2,45.12,49,16,9
Spring ,Mar,Tue,07 March 2023,London,Facebook,Desktop,Collection,1912.20,1.3%,24,1.05,25.41,1,17.28,33,21,2
Spring ,Mar,Wed,08 March 2023,London,Facebook,Desktop,Collection,1618.80,2.0%,33,1.17,38.36,1,0.96,28,9,12
Spring ,Mar,Thu,09 March 2023,London,Facebook,Desktop,Collection,1227.60,2.2%,27,0.26,7.11,1,41.28,49,12,9
Spring ,Mar,Fri,10 March 2023,London,Facebook,Desktop,Collection,1991.60,1.6%,31,1.07,33.65,0,61.15,51,14,3
Spring ,Mar,Sat,11 March 2023,London,Facebook,Desktop,Collection,1831.20,1.7%,30,0.25,7.64,4,23.04,14,3,14
Spring ,Mar,Sun,12 March 2023,London,Facebook,Desktop,Collection,1849.80,1.7%,31,0.95,29.31,4,114.24,25,15,11
Spring ,Mar,Mon,13 March 2023,London,Facebook,Desktop,Collection,1458.00,1.2%,18,0.17,3.04,3,9.60,44,21,5
Spring ,Mar,Tue,14 March 2023,London,Facebook,Desktop,Collection,1481.20,2.1%,31,0.63,19.58,2,71.23,44,20,12
Spring ,Mar,Wed,15 March 2023,London,Facebook,Desktop,Collection,1690.40,2.1%,35,1.00,35.18,2,101.47,57,12,11
Spring ,Mar,Thu,16 March 2023,London,Facebook,Desktop,Collection,1979.60,1.5%,30,1.04,31.55,5,19.20,43,2,12
Spring ,Mar,Fri,17 March 2023,London,Facebook,Desktop,Collection,1428.80,1.9%,27,1.29,35.15,5,192.19,48,20,6
Spring ,Mar,Sat,18 March 2023,London,Facebook,Desktop,Collection,1900.20,1.7%,31,0.15,4.69,3,153.22,49,4,6
Spring ,Mar,Sun,19 March 2023,London,Facebook,Desktop,Collection,1901.20,1.5%,28,1.15,32.58,5,50.88,37,18,2
Spring ,Mar,Mon,20 March 2023,London,Facebook,Desktop,Collection,1582.00,1.6%,25,1.39,34.34,4,79.30,59,20,12
Spring ,Mar,Tue,21 March 2023,London,Facebook,Desktop,Collection,1428.80,1.9%,27,1.40,38.09,3,88.70,70,16,9
Spring ,Mar,Wed,22 March 2023,London,Facebook,Desktop,Collection,1760.40,1.2%,21,0.28,5.83,2,152.54,30,7,9
Spring ,Mar,Thu,23 March 2023,London,Facebook,Desktop,Collection,1376.40,1.6%,22,1.20,26.50,2,214.37,21,24,14
Spring ,Mar,Fri,24 March 2023,London,Facebook,Desktop,Collection,1692.20,2.3%,38,0.33,12.75,2,8.64,38,1,8
Spring ,Mar,Sat,25 March 2023,London,Facebook,Desktop,Collection,1715.60,1.5%,25,1.17,29.18,5,129.02,31,18,8
Spring ,Mar,Sun,26 March 2023,London,Facebook,Desktop,Collection,2108.80,1.7%,35,1.20,41.87,2,47.04,34,14,8
Spring ,Mar,Mon,27 March 2023,London,Facebook,Desktop,Collection,1612.40,1.9%,31,1.05,32.40,1,141.79,35,9,14
Spring ,Mar,Tue,28 March 2023,London,Facebook,Desktop,Collection,1574.60,2.1%,32,0.12,3.73,3,80.64,13,9,5
Spring ,Mar,Wed,29 March 2023,London,Facebook,Desktop,Collection,1587.80,1.2%,19,0.25,4.74,4,60.48,55,16,5
Spring ,Mar,Thu,30 March 2023,London,Facebook,Desktop,Collection,1967.80,1.3%,25,1.33,33.86,3,51.07,42,18,6
Spring ,Mar,Fri,31 March 2023,London,Facebook,Desktop,Collection,1547.80,1.9%,30,0.23,6.87,5,149.18,60,4,9
Spring ,Apr,Sat,01 April 2023,London,Facebook,Desktop,Collection,1702.20,1.5%,26,1.46,37.79,4,41.28,50,0,17
Spring ,Apr,Sun,02 April 2023,London,Facebook,Desktop,Collection,1585.60,1.9%,30,0.00,0.00,2,270.14,70,5,12
Spring ,Apr,Mon,03 April 2023,London,Facebook,Desktop,Collection,1752.00,2.0%,36,1.23,43.98,0,96.77,34,1,8
Spring ,Apr,Tue,04 April 2023,London,Facebook,Desktop,Collection,1539.80,1.8%,28,0.32,9.07,4,247.97,27,11,9
Spring ,Apr,Wed,05 April 2023,London,Facebook,Desktop,Collection,1668.20,2.3%,38,1.35,51.62,1,50.88,48,13,2
Spring ,Apr,Thu,06 April 2023,London,Facebook,Desktop,Collection,1730.80,1.6%,27,0.07,1.85,4,172.70,30,3,11
Spring ,Apr,Fri,07 April 2023,London,Facebook,Desktop,Collection,1674.00,1.6%,26,0.87,22.68,5,43.20,22,10,8
Spring ,Apr,Sat,08 April 2023,London,Facebook,Desktop,Collection,1248.80,1.5%,19,1.04,19.65,3,43.68,19,17,8
Spring ,Apr,Sun,09 April 2023,London,Facebook,Desktop,Collection,1463.60,1.7%,25,0.79,20.21,3,58.56,34,3,9
Spring ,Apr,Mon,10 April 2023,London,Facebook,Desktop,Collection,1185.60,1.1%,13,0.23,3.08,2,51.07,44,7,5
Spring ,Apr,Tue,11 April 2023,London,Facebook,Desktop,Collection,1973.20,2.3%,45,0.15,6.70,2,34.56,30,10,15
Spring ,Apr,Wed,12 April 2023,London,Facebook,Desktop,Collection,1343.80,2.1%,28,0.16,4.57,2,227.14,57,20,11
Spring ,Apr,Thu,13 April 2023,London,Facebook,Desktop,Collection,1566.00,2.0%,31,0.16,5.04,1,130.37,66,10,11
Spring ,Apr,Fri,14 April 2023,London,Facebook,Desktop,Collection,1915.60,1.9%,37,1.40,52.14,4,280.90,48,1,11
Spring ,Apr,Sat,15 April 2023,London,Facebook,Desktop,Collection,1692.40,2.1%,36,1.36,48.23,4,43.01,23,19,14
Spring ,Apr,Sun,16 April 2023,London,Facebook,Desktop,Collection,1942.80,2.1%,41,1.33,54.94,4,1.92,75,3,11
Spring ,Apr,Mon,17 April 2023,London,Facebook,Desktop,Collection,1967.00,2.1%,41,1.16,47.52,2,44.16,61,25,5
Spring ,Apr,Tue,18 April 2023,London,Facebook,Desktop,Collection,1351.00,2.0%,28,1.14,31.38,1,268.80,61,19,12
Spring ,Apr,Wed,19 April 2023,London,Facebook,Desktop,Collection,1543.80,1.5%,22,0.87,19.56,3,45.70,38,4,8
Spring ,Apr,Thu,20 April 2023,London,Facebook,Desktop,Collection,1845.40,2.0%,36,0.82,29.53,3,100.13,73,3,6
Spring ,Apr,Fri,21 April 2023,London,Facebook,Desktop,Collection,1797.80,2.3%,41,0.37,15.08,3,187.49,41,24,3
Spring ,Apr,Sat,22 April 2023,London,Facebook,Desktop,Collection,1266.20,1.8%,22,0.82,18.09,3,40.32,72,13,5
Spring ,Apr,Sun,23 April 2023,London,Facebook,Desktop,Collection,1389.60,1.5%,21,0.71,14.66,0,46.37,85,3,11
Spring ,Apr,Mon,24 April 2023,London,Facebook,Desktop,Collection,1794.60,1.1%,19,1.76,33.47,2,46.37,57,2,8
Spring ,Apr,Tue,25 April 2023,London,Facebook,Desktop,Collection,1881.60,1.6%,31,1.08,33.15,3,121.63,49,15,14
Spring ,Apr,Wed,26 April 2023,London,Facebook,Desktop,Collection,1989.00,1.8%,35,0.85,29.96,0,108.19,44,8,17
Spring ,Apr,Thu,27 April 2023,London,Facebook,Desktop,Collection,1503.20,1.4%,21,0.82,17.06,3,406.56,53,18,3
Spring ,Apr,Fri,28 April 2023,London,Facebook,Desktop,Collection,1663.40,1.4%,23,0.60,13.93,4,290.98,78,15,6
Spring ,Apr,Sat,29 April 2023,London,Facebook,Desktop,Collection,1711.00,2.0%,33,1.29,42.97,2,75.94,58,8,9
Spring ,Apr,Sun,30 April 2023,London,Facebook,Desktop,Collection,1534.60,2.0%,30,0.33,9.98,4,324.58,71,7,14
Spring ,May,Mon,01 May 2023,London,Facebook,Desktop,Collection,1642.40,1.6%,27,0.40,10.78,2,260.06,40,24,9
Spring ,May,Tue,02 May 2023,London,Facebook,Desktop,Collection,1789.40,1.9%,33,0.37,12.31,0,297.02,38,17,14
Spring ,May,Wed,03 May 2023,London,Facebook,Desktop,Collection,1741.60,1.5%,27,1.02,27.27,1,362.88,43,19,5
Spring ,May,Thu,04 May 2023,London,Facebook,Desktop,Collection,1255.20,2.2%,27,1.29,35.08,1,345.41,37,16,12
Spring ,May,Fri,05 May 2023,London,Facebook,Desktop,Collection,1750.60,1.1%,20,1.05,20.52,2,179.42,44,15,3
Spring ,May,Sat,06 May 2023,London,Facebook,Desktop,Collection,1859.80,1.6%,30,1.22,36.27,1,129.02,71,9,8
Spring ,May,Sun,07 May 2023,London,Facebook,Desktop,Collection,1711.60,1.8%,30,1.75,52.96,2,60.48,53,18,12
Spring ,May,Mon,08 May 2023,London,Facebook,Desktop,Collection,1135.60,1.9%,21,1.53,32.65,3,314.50,32,5,15
Spring ,May,Tue,09 May 2023,London,Facebook,Desktop,Collection,1458.40,2.0%,28,1.58,44.81,3,139.78,76,6,11
Spring ,May,Wed,10 May 2023,London,Facebook,Desktop,Collection,1933.40,1.4%,27,0.38,10.35,1,176.74,33,24,8
Spring ,May,Thu,11 May 2023,London,Facebook,Desktop,Collection,1581.60,1.7%,27,0.36,9.75,2,30.72,69,4,6
Spring ,May,Fri,12 May 2023,London,Facebook,Desktop,Collection,1857.00,2.1%,38,0.61,23.20,1,101.47,68,6,17
Spring ,May,Sat,13 May 2023,London,Facebook,Desktop,Collection,1746.60,1.7%,30,1.55,46.10,0,14.40,42,16,9
Spring ,May,Sun,14 May 2023,London,Facebook,Desktop,Collection,2012.60,1.4%,27,0.94,25.81,4,56.64,62,2,18
Spring ,May,Mon,15 May 2023,London,Facebook,Desktop,Collection,1458.20,1.3%,19,1.17,22.24,2,139.10,59,8,14
Spring ,May,Tue,16 May 2023,London,Facebook,Desktop,Collection,1926.80,1.6%,30,0.40,12.02,2,254.69,59,22,11
Spring ,May,Wed,17 May 2023,London,Facebook,Desktop,Collection,1594.60,2.0%,32,1.24,39.21,5,57.12,74,12,9
Spring ,May,Thu,18 May 2023,London,Facebook,Desktop,Collection,1425.60,2.1%,30,0.66,19.81,1,48.96,69,6,14
Spring ,May,Fri,19 May 2023,London,Facebook,Desktop,Collection,1647.00,1.7%,29,1.56,44.82,5,228.48,38,9,9
Spring ,May,Sat,20 May 2023,London,Facebook,Desktop,Collection,1763.00,1.7%,30,1.48,44.46,1,84.00,66,30,8
Spring ,May,Sun,21 May 2023,London,Facebook,Desktop,Collection,1511.00,1.6%,24,0.44,10.30,0,45.12,64,12,5
Spring ,May,Mon,22 May 2023,London,Facebook,Desktop,Collection,1851.80,1.4%,26,1.35,34.38,2,48.96,63,17,8
Spring ,May,Tue,23 May 2023,London,Facebook,Desktop,Collection,1693.80,2.1%,35,1.21,42.75,2,52.80,63,20,14
Spring ,May,Wed,24 May 2023,London,Facebook,Desktop,Collection,1500.40,1.7%,25,0.64,16.14,3,21.12,60,3,3
Spring ,May,Thu,25 May 2023,London,Facebook,Desktop,Collection,1838.80,1.3%,24,1.76,42.06,3,53.76,42,6,14
Spring ,May,Fri,26 May 2023,London,Facebook,Desktop,Collection,1491.20,2.1%,31,0.85,26.65,3,184.13,54,24,9
Spring ,May,Sat,27 May 2023,London,Facebook,Desktop,Collection,2108.60,2.1%,44,1.40,61.83,1,45.12,76,13,12
Spring ,May,Sun,28 May 2023,London,Facebook,Desktop,Collection,1311.80,1.9%,24,1.02,24.84,2,49.92,55,24,9
Spring ,May,Mon,29 May 2023,London,Facebook,Desktop,Collection,1270.00,1.8%,23,0.63,14.30,2,13.44,61,17,5
Spring ,May,Tue,30 May 2023,London,Facebook,Desktop,Collection,2117.60,1.6%,34,0.66,22.49,3,325.25,42,8,6
Spring ,May,Wed,31 May 2023,London,Facebook,Desktop,Collection,1489.60,1.6%,24,1.41,33.50,2,85.34,73,20,6
Spring ,Jun,Thu,01 June 2023,London,Facebook,Desktop,Collection,940.00,1.6%,15,1.24,18.91,3,66.53,60,29,17
Spring ,Jun,Fri,02 June 2023,London,Facebook,Desktop,Collection,1121.80,1.4%,15,0.86,13.16,1,151.20,67,2,18
Spring ,Jun,Sat,03 June 2023,London,Facebook,Desktop,Collection,1390.20,1.8%,24,1.33,32.64,4,110.21,62,9,14
Spring ,Jun,Sun,04 June 2023,London,Facebook,Desktop,Collection,1434.00,1.7%,24,0.28,6.53,4,243.94,72,16,15
Spring ,Jun,Mon,05 June 2023,London,Facebook,Desktop,Collection,1181.00,1.4%,16,0.35,5.54,6,145.15,39,34,12
Spring ,Jun,Tue,06 June 2023,London,Facebook,Desktop,Collection,960.80,1.8%,17,0.85,14.55,2,96.10,44,22,6
Spring ,Jun,Wed,07 June 2023,London,Facebook,Desktop,Collection,1441.30,1.8%,26,1.60,41.24,6,165.31,84,10,6
Spring ,Jun,Thu,08 June 2023,London,Facebook,Desktop,Collection,1661.30,1.2%,20,0.22,4.39,6,49.06,46,17,9
Spring ,Jun,Fri,09 June 2023,London,Facebook,Desktop,Collection,1299.10,1.6%,21,0.31,6.45,6,119.62,50,15,5
Spring ,Jun,Sat,10 June 2023,London,Facebook,Desktop,Collection,1496.40,1.5%,22,1.13,24.79,2,176.06,55,2,12
Spring ,Jun,Sun,11 June 2023,London,Facebook,Desktop,Collection,1550.20,1.8%,27,0.76,20.71,1,135.07,80,10,12
Spring ,Jun,Mon,12 June 2023,London,Facebook,Desktop,Collection,1126.20,1.3%,15,0.81,12.15,5,40.32,41,2,8
Spring ,Jun,Tue,13 June 2023,London,Facebook,Desktop,Collection,971.60,2.0%,19,0.81,15.33,5,266.11,36,13,17
Spring ,Jun,Wed,14 June 2023,London,Facebook,Desktop,Collection,1484.60,1.5%,22,0.82,17.58,2,44.35,51,14,8
Spring ,Jun,Thu,15 June 2023,London,Facebook,Desktop,Collection,1369.40,1.9%,27,0.68,18.03,2,102.14,83,6,17
Spring ,Jun,Fri,16 June 2023,London,Facebook,Desktop,Collection,1187.00,1.3%,16,0.51,7.99,5,44.35,55,12,18
Spring ,Jun,Sat,17 June 2023,London,Facebook,Desktop,Collection,1234.70,1.9%,23,0.53,12.15,4,107.52,39,14,11
Spring ,Jun,Sun,18 June 2023,London,Facebook,Desktop,Collection,1631.00,1.3%,21,0.68,14.50,2,95.42,28,20,11
Spring ,Jun,Mon,19 June 2023,London,Facebook,Desktop,Collection,1602.40,1.7%,27,1.59,42.72,2,57.79,62,25,14
Spring ,Jun,Tue,20 June 2023,London,Facebook,Desktop,Collection,993.30,1.6%,16,0.59,9.20,5,226.46,62,25,17
Spring ,Jun,Wed,21 June 2023,London,Facebook,Desktop,Collection,1733.10,1.8%,30,0.56,17.09,6,92.06,75,28,8
Spring ,Jun,Thu,22 June 2023,London,Facebook,Desktop,Collection,1094.90,1.7%,19,0.45,8.30,3,135.07,34,8,12
Spring ,Jun,Fri,23 June 2023,London,Facebook,Desktop,Collection,1570.10,1.4%,21,1.44,30.47,1,155.23,40,8,6
Spring ,Jun,Sat,24 June 2023,London,Facebook,Desktop,Collection,1358.10,1.3%,18,1.01,18.28,5,4.80,58,28,12
Spring ,Jun,Sun,25 June 2023,London,Facebook,Desktop,Collection,1750.50,2.1%,36,1.24,45.22,2,78.62,66,16,11
Spring ,Jun,Mon,26 June 2023,London,Facebook,Desktop,Collection,1146.60,1.8%,21,0.85,17.95,5,126.34,77,23,20
Spring ,Jun,Tue,27 June 2023,London,Facebook,Desktop,Collection,1512.70,1.4%,22,0.67,14.53,5,335.33,31,7,9
